jane--one	pride_prejudice.txt:2333
jane--which	pride_prejudice.txt:1852
jane--you	pride_prejudice.txt:2985
jane’s	pride_prejudice.txt:10507, pride_prejudice.txt:12730, pride_prejudice.txt:13023, pride_prejudice.txt:5721, pride_prejudice.txt:1441, pride_prejudice.txt:12001, pride_prejudice.txt:45, pride_prejudice.txt:5134, pride_prejudice.txt:3422, pride_prejudice.txt:8329, pride_prejudice.txt:7301, pride_prejudice.txt:4250, pride_prejudice.txt:5476, pride_prejudice.txt:12157, pride_prejudice.txt:1094, pride_prejudice.txt:2332, pride_prejudice.txt:2900, pride_prejudice.txt:1457, pride_prejudice.txt:10625, pride_prejudice.txt:5872, pride_prejudice.txt:8816, pride_prejudice.txt:5462, pride_prejudice.txt:4376, pride_prejudice.txt:8171, pride_prejudice.txt:5575, pride_prejudice.txt:8155
janites	pride_prejudice.txt:108
january	pride_prejudice.txt:6178, pride_prejudice.txt:2455
japan	moby_dick.txt:2087, moby_dick.txt:5316, moby_dick.txt:18266, moby_dick.txt:4870, moby_dick.txt:14859, moby_dick.txt:19656, moby_dick.txt:4143, moby_dick.txt:8291, moby_dick.txt:3276, moby_dick.txt:17191
japanese	moby_dick.txt:17193, moby_dick.txt:3268, moby_dick.txt:18254, moby_dick.txt:8118, moby_dick.txt:18589, moby_dick.txt:9300, moby_dick.txt:18834, moby_dick.txt:19209, moby_dick.txt:19128, moby_dick.txt:19129, dracula.txt:8674
japans	moby_dick.txt:18578
japonicas	moby_dick.txt:7634
jar	moby_dick.txt:6888, moby_dick.txt:16239, moby_dick.txt:4360
jars	moby_dick.txt:2425
jaundice	moby_dick.txt:13819
java	moby_dick.txt:14819, moby_dick.txt:11027, moby_dick.txt:14888, moby_dick.txt:14827, moby_dick.txt:14829, moby_dick.txt:14891, moby_dick.txt:14842
javan	moby_dick.txt:14856, moby_dick.txt:1231
javelin	moby_dick.txt:4840, moby_dick.txt:16663
javelins	moby_dick.txt:19419, moby_dick.txt:5156
jav’lins	moby_dick.txt:500
jaw	moby_dick.txt:5939, moby_dick.txt:663, moby_dick.txt:7481, moby_dick.txt:12024, moby_dick.txt:20959, moby_dick.txt:13283, moby_dick.txt:680, moby_dick.txt:17510, moby_dick.txt:13246, moby_dick.txt:17497, moby_dick.txt:17385, moby_dick.txt:13260, moby_dick.txt:20943, moby_dick.txt:7339, moby_dick.txt:20941, moby_dick.txt:21829, moby_dick.txt:13217, moby_dick.txt:14712, moby_dick.txt:10103, moby_dick.txt:13678, moby_dick.txt:5316, moby_dick.txt:13023, moby_dick.txt:16318, moby_dick.txt:18918, moby_dick.txt:11958, moby_dick.txt:20922, moby_dick.txt:21759, moby_dick.txt:7454, moby_dick.txt:6784, moby_dick.txt:4668, moby_dick.txt:21540, moby_dick.txt:18001, moby_dick.txt:13931, moby_dick.txt:13145, moby_dick.txt:17460, moby_dick.txt:7323, moby_dick.txt:13141, moby_dick.txt:9975, moby_dick.txt:13137, moby_dick.txt:6729, moby_dick.txt:3300, moby_dick.txt:3297, moby_dick.txt:13127, moby_dick.txt:20972, moby_dick.txt:6715, moby_dick.txt:13123, moby_dick.txt:1248, moby_dick.txt:3292, moby_dick.txt:10284, moby_dick.txt:13116, moby_dick.txt:20894, moby_dick.txt:2999, dracula.txt:2320, dracula.txt:5308
jaw-bone	moby_dick.txt:18210, moby_dick.txt:19568, moby_dick.txt:16470
jaw-ivory	moby_dick.txt:17943
jaws	moby_dick.txt:9112, moby_dick.txt:10932, moby_dick.txt:21803, moby_dick.txt:5095, moby_dick.txt:20960, moby_dick.txt:21292, moby_dick.txt:1250, moby_dick.txt:10234, moby_dick.txt:13357, moby_dick.txt:21329, moby_dick.txt:18066, moby_dick.txt:6021, moby_dick.txt:15314, moby_dick.txt:6306, moby_dick.txt:6784, moby_dick.txt:719, moby_dick.txt:9189, moby_dick.txt:13226, moby_dick.txt:17656, moby_dick.txt:20957, moby_dick.txt:10391, moby_dick.txt:13228, moby_dick.txt:559, moby_dick.txt:11224, moby_dick.txt:529, moby_dick.txt:2477, moby_dick.txt:828, moby_dick.txt:10830, moby_dick.txt:3309, dracula.txt:14498, dracula.txt:12819, dracula.txt:2042, dracula.txt:11043
jaw—being	moby_dick.txt:13131
jealous	moby_dick.txt:2695, moby_dick.txt:4852, dracula.txt:4232, dracula.txt:4230, dracula.txt:9501, pride_prejudice.txt:11676, pride_prejudice.txt:2625, pride_prejudice.txt:5496
jealously	moby_dick.txt:18609
jealousy	moby_dick.txt:6816, pride_prejudice.txt:10163, pride_prejudice.txt:10094, pride_prejudice.txt:3674, pride_prejudice.txt:2916, dracula.txt:7926
jebb’s	moby_dick.txt:14310
jeer	moby_dick.txt:10166
jeering	moby_dick.txt:2956
jeeringly	moby_dick.txt:16163
jefferson’s	moby_dick.txt:610
jelly	moby_dick.txt:11219
jenkinson	pride_prejudice.txt:6734, pride_prejudice.txt:6732, pride_prejudice.txt:6455, pride_prejudice.txt:6587, pride_prejudice.txt:6692, pride_prejudice.txt:6560, pride_prejudice.txt:6611, pride_prejudice.txt:4610
jenkinson’s	pride_prejudice.txt:6978
jenny	moby_dick.txt:16875, moby_dick.txt:16876
jeopardize	moby_dick.txt:9246
jeopardized	moby_dick.txt:20280, moby_dick.txt:16151, moby_dick.txt:21009
jeopardy	moby_dick.txt:11535, moby_dick.txt:12673, moby_dick.txt:11327, moby_dick.txt:4736, moby_dick.txt:11488, moby_dick.txt:1958
jeremy	moby_dick.txt:10667
jeremy’s	moby_dick.txt:10669
jerk	moby_dick.txt:3004, moby_dick.txt:12671, moby_dick.txt:19903
jerked	moby_dick.txt:12687, moby_dick.txt:12651, moby_dick.txt:12660
jerking	moby_dick.txt:21306, moby_dick.txt:10099, moby_dick.txt:14404, moby_dick.txt:15081, moby_dick.txt:10397, moby_dick.txt:8916
jerkingly	moby_dick.txt:19883
jeroboam	moby_dick.txt:12379, moby_dick.txt:12497, moby_dick.txt:12420, moby_dick.txt:12385, moby_dick.txt:12416
jeroboam;—why	moby_dick.txt:12574
jeroboam’s	moby_dick.txt:12405, moby_dick.txt:12431, moby_dick.txt:188, moby_dick.txt:12360, moby_dick.txt:12394
jerusalem	dracula.txt:9319
jest	dracula.txt:5310, dracula.txt:4608
jesting	dracula.txt:4608
jestingly	pride_prejudice.txt:7441
jesty	moby_dick.txt:19239, moby_dick.txt:19243, moby_dick.txt:19247
jesu	moby_dick.txt:10344
jesus	moby_dick.txt:21425
jet	moby_dick.txt:9351, moby_dick.txt:14594, moby_dick.txt:16477, moby_dick.txt:14439, moby_dick.txt:9385, moby_dick.txt:17421, moby_dick.txt:11056, moby_dick.txt:11418, moby_dick.txt:11031, moby_dick.txt:14069, moby_dick.txt:14601, moby_dick.txt:8292, moby_dick.txt:14795, moby_dick.txt:9432, moby_dick.txt:7435, moby_dick.txt:19341, moby_dick.txt:17376, moby_dick.txt:11294, moby_dick.txt:9339, moby_dick.txt:9374, moby_dick.txt:17423, moby_dick.txt:14894, moby_dick.txt:5819, moby_dick.txt:5800, moby_dick.txt:21243, moby_dick.txt:1123, moby_dick.txt:21251, moby_dick.txt:9342, moby_dick.txt:13921, dracula.txt:2600
jet!—that	moby_dick.txt:19045
jet-black	moby_dick.txt:16321
jets	moby_dick.txt:9062, moby_dick.txt:14565, moby_dick.txt:14506, moby_dick.txt:17811, moby_dick.txt:10749, moby_dick.txt:5496, moby_dick.txt:20834, moby_dick.txt:14043, moby_dick.txt:10577
jetted	moby_dick.txt:9381, moby_dick.txt:11369
jettest	moby_dick.txt:19045
jetting	moby_dick.txt:20819
jew	moby_dick.txt:16014
jewel-hilted	moby_dick.txt:11658
jewelled	moby_dick.txt:5963, moby_dick.txt:5371, moby_dick.txt:16022, dracula.txt:1940
jeweller	moby_dick.txt:16067
jewellers	moby_dick.txt:12295, moby_dick.txt:6022
jewels	moby_dick.txt:14831
jews	moby_dick.txt:4647
jib	moby_dick.txt:19583, moby_dick.txt:6752
jib-boom	moby_dick.txt:13125
jib-booms	moby_dick.txt:15801
jib-stay	moby_dick.txt:7244
jibs	moby_dick.txt:7133
jiff	moby_dick.txt:16999
jiffy	moby_dick.txt:1519
jig	moby_dick.txt:18954, moby_dick.txt:7093, moby_dick.txt:7099, moby_dick.txt:7156
jilt	pride_prejudice.txt:5718
jimimi	moby_dick.txt:16763
jimmini	moby_dick.txt:7248
jingle	moby_dick.txt:7252
jinglers	moby_dick.txt:7127, moby_dick.txt:7125
jingling	moby_dick.txt:6356, moby_dick.txt:18743
job	moby_dick.txt:4882, moby_dick.txt:20066, moby_dick.txt:21935, moby_dick.txt:9877, moby_dick.txt:20078, moby_dick.txt:20084, moby_dick.txt:18606, moby_dick.txt:20082, moby_dick.txt:5670, moby_dick.txt:15774, moby_dick.txt:414, moby_dick.txt:460, dracula.txt:9310, dracula.txt:3635, dracula.txt:10910, dracula.txt:10646
job-shop	moby_dick.txt:20071
jobs	moby_dick.txt:20064, moby_dick.txt:20068, dracula.txt:10647
job—coming	moby_dick.txt:7046
job’s	moby_dick.txt:7595
jocularly	moby_dick.txt:4479
joe	moby_dick.txt:2341
joes	moby_dick.txt:16753
jog	dracula.txt:14852
jogged	moby_dick.txt:12488
jogs	moby_dick.txt:11196
john	moby_dick.txt:639, moby_dick.txt:2076, moby_dick.txt:8463, moby_dick.txt:15510, moby_dick.txt:5610, moby_dick.txt:12886, moby_dick.txt:7665, moby_dick.txt:18563, moby_dick.txt:17688, moby_dick.txt:17699, moby_dick.txt:5619, moby_dick.txt:12883, pride_prejudice.txt:307, pride_prejudice.txt:10548, pride_prejudice.txt:8284, pride_prejudice.txt:190, dracula.txt:7801, dracula.txt:13894, dracula.txt:8057, dracula.txt:13148, dracula.txt:8049, dracula.txt:8178, dracula.txt:13831, dracula.txt:6693, dracula.txt:13859, dracula.txt:4926, dracula.txt:5187, dracula.txt:8198, dracula.txt:13920, dracula.txt:8941, dracula.txt:6656, dracula.txt:4967, dracula.txt:6643, dracula.txt:6710, dracula.txt:15133, dracula.txt:4930, dracula.txt:8917, dracula.txt:6714, dracula.txt:7772, dracula.txt:7309, dracula.txt:8915, dracula.txt:4796, dracula.txt:14797, dracula.txt:7781, dracula.txt:8474, dracula.txt:4566, dracula.txt:2691, dracula.txt:14483, dracula.txt:6727, dracula.txt:2692, dracula.txt:6731, dracula.txt:9599, dracula.txt:6976, dracula.txt:4812, dracula.txt:6292, dracula.txt:15144, dracula.txt:9941, dracula.txt:9792, dracula.txt:9611, dracula.txt:4826, dracula.txt:8539, dracula.txt:8270, dracula.txt:13882, dracula.txt:11505, dracula.txt:8276, dracula.txt:13969, dracula.txt:10413, dracula.txt:7164, dracula.txt:6098, dracula.txt:10420, dracula.txt:4837, dracula.txt:5319, dracula.txt:6095, dracula.txt:7154, dracula.txt:9631, dracula.txt:4932, dracula.txt:4589, dracula.txt:10138, dracula.txt:13016, dracula.txt:10448, dracula.txt:14007, dracula.txt:7121, dracula.txt:8346, dracula.txt:10159, dracula.txt:7521, dracula.txt:10187, dracula.txt:2319, dracula.txt:7096, dracula.txt:7116, dracula.txt:7113, dracula.txt:15239
johnny	moby_dick.txt:1515
johnson	moby_dick.txt:12264, moby_dick.txt:593, moby_dick.txt:9650, moby_dick.txt:17592
john’s	dracula.txt:12344
join	dracula.txt:733, dracula.txt:1778, dracula.txt:2378, dracula.txt:13191, dracula.txt:5109, dracula.txt:2625, dracula.txt:14591, dracula.txt:11268, moby_dick.txt:10480, moby_dick.txt:2687, moby_dick.txt:20459, moby_dick.txt:12276, moby_dick.txt:7745, moby_dick.txt:12999, moby_dick.txt:20391, moby_dick.txt:4063, pride_prejudice.txt:2036, pride_prejudice.txt:2786, pride_prejudice.txt:3929, pride_prejudice.txt:11730, pride_prejudice.txt:9736, pride_prejudice.txt:11569, pride_prejudice.txt:2389, pride_prejudice.txt:3360, pride_prejudice.txt:13613, pride_prejudice.txt:3937, pride_prejudice.txt:13456, pride_prejudice.txt:4990, pride_prejudice.txt:1578, pride_prejudice.txt:9981, pride_prejudice.txt:11893, pride_prejudice.txt:1048, pride_prejudice.txt:10120, pride_prejudice.txt:10209
joined	pride_prejudice.txt:9604, pride_prejudice.txt:11855, pride_prejudice.txt:4894, pride_prejudice.txt:6729, pride_prejudice.txt:4962, pride_prejudice.txt:2407, pride_prejudice.txt:12690, pride_prejudice.txt:13012, pride_prejudice.txt:10838, pride_prejudice.txt:6583, pride_prejudice.txt:6929, pride_prejudice.txt:5380, pride_prejudice.txt:7952, pride_prejudice.txt:1902, pride_prejudice.txt:1562, pride_prejudice.txt:9868, pride_prejudice.txt:11214, pride_prejudice.txt:3497, pride_prejudice.txt:13036, pride_prejudice.txt:4290, pride_prejudice.txt:7366, pride_prejudice.txt:4866, pride_prejudice.txt:2732, pride_prejudice.txt:2173, pride_prejudice.txt:11141, pride_prejudice.txt:12232, pride_prejudice.txt:12795, pride_prejudice.txt:4485, dracula.txt:2070, dracula.txt:15191, dracula.txt:15297, dracula.txt:9532, dracula.txt:1596, dracula.txt:14424, dracula.txt:2700, moby_dick.txt:10063, moby_dick.txt:8243, moby_dick.txt:4133, moby_dick.txt:13052, moby_dick.txt:2284, moby_dick.txt:10181, moby_dick.txt:10913
joiner	moby_dick.txt:5086
joining	moby_dick.txt:16363, pride_prejudice.txt:2788, pride_prejudice.txt:3183, pride_prejudice.txt:10866, pride_prejudice.txt:6398, pride_prejudice.txt:7849, dracula.txt:3774
joinings	dracula.txt:10552
joins	moby_dick.txt:2006
joint	moby_dick.txt:2193, moby_dick.txt:5045, moby_dick.txt:12646, dracula.txt:3690
joint-commanders	moby_dick.txt:4568
joint-owners	moby_dick.txt:9257
joint-stock	moby_dick.txt:3025
joints	moby_dick.txt:17542, moby_dick.txt:2195, moby_dick.txt:3947, moby_dick.txt:12021, moby_dick.txt:17330, pride_prejudice.txt:6807
joist	moby_dick.txt:13728, moby_dick.txt:18060
joists	moby_dick.txt:13146, moby_dick.txt:17342, moby_dick.txt:17943
joke	moby_dick.txt:8836, moby_dick.txt:5140, moby_dick.txt:9151, moby_dick.txt:5531, moby_dick.txt:9152, moby_dick.txt:1902, moby_dick.txt:9164, moby_dick.txt:17240, dracula.txt:7449, dracula.txt:5304, dracula.txt:8395, dracula.txt:7160, dracula.txt:5649, pride_prejudice.txt:925, pride_prejudice.txt:2829, pride_prejudice.txt:10941
joker	moby_dick.txt:19238, moby_dick.txt:9160
jokes	moby_dick.txt:11220, pride_prejudice.txt:8605, pride_prejudice.txt:211
joking	moby_dick.txt:15785
joky	moby_dick.txt:19239, moby_dick.txt:19243, moby_dick.txt:19247
jollies	moby_dick.txt:7241, moby_dick.txt:7243
jollily	moby_dick.txt:16791
jollity	moby_dick.txt:7598, moby_dick.txt:8841
jolly	moby_dick.txt:19238, moby_dick.txt:17233, moby_dick.txt:9159, moby_dick.txt:17047, moby_dick.txt:1017, moby_dick.txt:7138, moby_dick.txt:5140, moby_dick.txt:3755, moby_dick.txt:18980, moby_dick.txt:1430, moby_dick.txt:16792, moby_dick.txt:1084, moby_dick.txt:18906, moby_dick.txt:18901, moby_dick.txt:6040, moby_dick.txt:16049, moby_dick.txt:1091, moby_dick.txt:17205, dracula.txt:10398, dracula.txt:2382, dracula.txt:2373
jolly-boat	moby_dick.txt:13612
jolly;—not	moby_dick.txt:16512
jolly’s	moby_dick.txt:16792
jommlin	dracula.txt:2695
jonah	moby_dick.txt:2441, moby_dick.txt:416, moby_dick.txt:417, moby_dick.txt:2298, moby_dick.txt:2359, moby_dick.txt:2474, moby_dick.txt:1331, moby_dick.txt:1333, moby_dick.txt:14265, moby_dick.txt:2401, moby_dick.txt:2348, moby_dick.txt:2320, moby_dick.txt:2391, moby_dick.txt:14323, moby_dick.txt:2435, moby_dick.txt:2390, moby_dick.txt:14214, moby_dick.txt:2388, moby_dick.txt:2312, moby_dick.txt:2490, moby_dick.txt:2428, moby_dick.txt:2453, moby_dick.txt:14315, moby_dick.txt:2357, moby_dick.txt:14364, moby_dick.txt:2431, moby_dick.txt:17347, moby_dick.txt:2325, moby_dick.txt:2456, moby_dick.txt:2289, moby_dick.txt:14326, moby_dick.txt:14362, moby_dick.txt:2487, moby_dick.txt:2384, moby_dick.txt:2382, moby_dick.txt:2472, moby_dick.txt:213, moby_dick.txt:17341, moby_dick.txt:2478, moby_dick.txt:2470, moby_dick.txt:5695, moby_dick.txt:2381, moby_dick.txt:2347, moby_dick.txt:2379, moby_dick.txt:2422, moby_dick.txt:2486, moby_dick.txt:2330, moby_dick.txt:2377, moby_dick.txt:10604, moby_dick.txt:14297, moby_dick.txt:14311, moby_dick.txt:1251, moby_dick.txt:2460, moby_dick.txt:13190, moby_dick.txt:14288, moby_dick.txt:2531, moby_dick.txt:2303, moby_dick.txt:14332, moby_dick.txt:2463, moby_dick.txt:2530, moby_dick.txt:2480, moby_dick.txt:2514, moby_dick.txt:14293, moby_dick.txt:2337, moby_dick.txt:14336, moby_dick.txt:2517, moby_dick.txt:2364, moby_dick.txt:2465, moby_dick.txt:2510, moby_dick.txt:14295
jonah—‘and	moby_dick.txt:2288
jonah’s	moby_dick.txt:2371, moby_dick.txt:14349, moby_dick.txt:14359, moby_dick.txt:2450, moby_dick.txt:2494, moby_dick.txt:10561, moby_dick.txt:14306, moby_dick.txt:2396, moby_dick.txt:2375, moby_dick.txt:2417, moby_dick.txt:2293, moby_dick.txt:2427
jonas	moby_dick.txt:17702, moby_dick.txt:10586
jonas-in-the-whale	moby_dick.txt:548
jonathan	moby_dick.txt:15511, dracula.txt:4012, dracula.txt:6981, dracula.txt:9786, dracula.txt:7446, dracula.txt:9788, dracula.txt:14494, dracula.txt:9789, dracula.txt:10532, dracula.txt:13244, dracula.txt:4272, dracula.txt:2256, dracula.txt:6992, dracula.txt:10118, dracula.txt:11517, dracula.txt:12570, dracula.txt:9250, dracula.txt:3842, dracula.txt:10531, dracula.txt:4015, dracula.txt:2226, dracula.txt:14488, dracula.txt:12571, dracula.txt:9797, dracula.txt:2223, dracula.txt:11791, dracula.txt:6411, dracula.txt:2979, dracula.txt:14566, dracula.txt:15312, dracula.txt:71, dracula.txt:7048, dracula.txt:15434, dracula.txt:3776, dracula.txt:4267, dracula.txt:12377, dracula.txt:10565, dracula.txt:6977, dracula.txt:6407, dracula.txt:6963, dracula.txt:10582, dracula.txt:13265, dracula.txt:6985, dracula.txt:963, dracula.txt:14987, dracula.txt:7288, dracula.txt:4328, dracula.txt:6988, dracula.txt:6279, dracula.txt:7042, dracula.txt:70, dracula.txt:4019, dracula.txt:10481, dracula.txt:2217, dracula.txt:10588, dracula.txt:14482, dracula.txt:9180, dracula.txt:7618, dracula.txt:9741, dracula.txt:14514, dracula.txt:14908, dracula.txt:12626, dracula.txt:14171, dracula.txt:7287, dracula.txt:2208, dracula.txt:4023, dracula.txt:13810, dracula.txt:14751, dracula.txt:15332, dracula.txt:10610, dracula.txt:624, dracula.txt:9167, dracula.txt:2964, dracula.txt:69, dracula.txt:7633, dracula.txt:9362, dracula.txt:14473, dracula.txt:6397, dracula.txt:12838, dracula.txt:14519, dracula.txt:15329, dracula.txt:14551, dracula.txt:10501, dracula.txt:8936, dracula.txt:14160, dracula.txt:3793, dracula.txt:9087, dracula.txt:14717, dracula.txt:11559, dracula.txt:6254, dracula.txt:14982, dracula.txt:90, dracula.txt:9904, dracula.txt:6393, dracula.txt:12704, dracula.txt:6269, dracula.txt:2935, dracula.txt:15376, dracula.txt:12901, dracula.txt:14467, dracula.txt:4034, dracula.txt:7545, dracula.txt:10471, dracula.txt:14466, dracula.txt:9723, dracula.txt:1625, dracula.txt:12594, dracula.txt:7263, dracula.txt:8945, dracula.txt:2936, dracula.txt:2313, dracula.txt:7495, dracula.txt:15242, dracula.txt:88, dracula.txt:6969, dracula.txt:11725, dracula.txt:3549, dracula.txt:14843, dracula.txt:15105, dracula.txt:15244, dracula.txt:7004, dracula.txt:11970, dracula.txt:4232, dracula.txt:13827, dracula.txt:15025, dracula.txt:6264, dracula.txt:15241, dracula.txt:11722, dracula.txt:10491, dracula.txt:2776, dracula.txt:6263, dracula.txt:2952, dracula.txt:87, dracula.txt:3884, dracula.txt:15324, dracula.txt:6966, dracula.txt:15287, dracula.txt:14695, dracula.txt:4312, dracula.txt:1126, dracula.txt:9669, dracula.txt:9346, dracula.txt:7350, dracula.txt:15170, dracula.txt:7364, dracula.txt:7532, dracula.txt:7021, dracula.txt:11919, dracula.txt:11711, dracula.txt:7006, dracula.txt:9858, dracula.txt:14527, dracula.txt:13584, dracula.txt:7375, dracula.txt:11706, dracula.txt:13903, dracula.txt:2940, dracula.txt:225, dracula.txt:9124, dracula.txt:14833, dracula.txt:6967, dracula.txt:2761, dracula.txt:7511, dracula.txt:14431, dracula.txt:11590, dracula.txt:2991, dracula.txt:9924, dracula.txt:15304, dracula.txt:12871, dracula.txt:72, dracula.txt:10536, dracula.txt:14541, dracula.txt:14293, dracula.txt:8290, dracula.txt:13004, dracula.txt:7577, dracula.txt:10542, dracula.txt:7334, dracula.txt:118, dracula.txt:2766, dracula.txt:6993, dracula.txt:13335, dracula.txt:7573, dracula.txt:10889, dracula.txt:4210, dracula.txt:10228, dracula.txt:3639
jonathan--nay	dracula.txt:961
jonathan’s	dracula.txt:15318, dracula.txt:15350, dracula.txt:14957, dracula.txt:7362, dracula.txt:10468, dracula.txt:9161, dracula.txt:7565, dracula.txt:7538, dracula.txt:10594, dracula.txt:7354, dracula.txt:2206, dracula.txt:12793, dracula.txt:15282, dracula.txt:7331, dracula.txt:7030, dracula.txt:15058, dracula.txt:7271, dracula.txt:7377
jones	pride_prejudice.txt:2225, pride_prejudice.txt:2179, moby_dick.txt:4136, moby_dick.txt:13664
jones--therefore	pride_prejudice.txt:1828
jonesey	moby_dick.txt:24
jones—all	moby_dick.txt:13958
jones’s	pride_prejudice.txt:3419, pride_prejudice.txt:2174
joost	dracula.txt:14214
joosy	moby_dick.txt:11815
joppa	moby_dick.txt:14214, moby_dick.txt:2321, moby_dick.txt:14208, moby_dick.txt:2320, moby_dick.txt:2519, moby_dick.txt:14327, moby_dick.txt:2315, moby_dick.txt:14212
jordan	moby_dick.txt:4647
joseph	dracula.txt:4035, dracula.txt:4027, dracula.txt:10619, dracula.txt:4070
jostle	moby_dick.txt:1981
jostlin	dracula.txt:2696
jot	pride_prejudice.txt:2021, moby_dick.txt:19160, moby_dick.txt:3507, moby_dick.txt:21377, moby_dick.txt:11588, moby_dick.txt:7534, moby_dick.txt:7535
jotting	dracula.txt:2819
jouped	dracula.txt:2655
journal	dracula.txt:12898, dracula.txt:3066, dracula.txt:12626, dracula.txt:14171, dracula.txt:13584, dracula.txt:14153, dracula.txt:6961, dracula.txt:7633, dracula.txt:69, dracula.txt:70, dracula.txt:71, dracula.txt:72, dracula.txt:14566, dracula.txt:7565, dracula.txt:74, dracula.txt:2930, dracula.txt:14686, dracula.txt:76, dracula.txt:7545, dracula.txt:9663, dracula.txt:10465, dracula.txt:9341, dracula.txt:77, dracula.txt:78, dracula.txt:10483, dracula.txt:82, dracula.txt:87, dracula.txt:88, dracula.txt:15025, dracula.txt:90, dracula.txt:14726, dracula.txt:95, dracula.txt:2538, dracula.txt:14283, dracula.txt:9250, dracula.txt:10118, dracula.txt:3607, dracula.txt:13244, dracula.txt:118, dracula.txt:11791, dracula.txt:9195, dracula.txt:14320, dracula.txt:2215, dracula.txt:2212, dracula.txt:10610, dracula.txt:9142, dracula.txt:3962, dracula.txt:15167, dracula.txt:7256, dracula.txt:3530, dracula.txt:7362, dracula.txt:8993, dracula.txt:13847, dracula.txt:7355, dracula.txt:12871, dracula.txt:7266, dracula.txt:7354, dracula.txt:7349, dracula.txt:7335, dracula.txt:7327, moby_dick.txt:762
journal--_continued	dracula.txt:1625, dracula.txt:1126, dracula.txt:624
journal--continued	dracula.txt:14429
journalists	dracula.txt:2219
journey	dracula.txt:4209, dracula.txt:341, dracula.txt:4019, dracula.txt:13228, dracula.txt:13591, dracula.txt:753, dracula.txt:1997, dracula.txt:234, dracula.txt:7041, dracula.txt:14733, dracula.txt:15411, dracula.txt:13315, dracula.txt:719, dracula.txt:14026, dracula.txt:13595, dracula.txt:7069, dracula.txt:509, dracula.txt:564, dracula.txt:13391, moby_dick.txt:14338, moby_dick.txt:14339, pride_prejudice.txt:6219, pride_prejudice.txt:10715, pride_prejudice.txt:10958, pride_prejudice.txt:6368, pride_prejudice.txt:272, pride_prejudice.txt:9398, pride_prejudice.txt:6186, pride_prejudice.txt:13506, pride_prejudice.txt:10879, pride_prejudice.txt:11190, pride_prejudice.txt:13252, pride_prejudice.txt:6328, pride_prejudice.txt:8346, pride_prejudice.txt:8295, pride_prejudice.txt:5245, pride_prejudice.txt:7170, pride_prejudice.txt:8466, pride_prejudice.txt:10949, pride_prejudice.txt:8352, pride_prejudice.txt:7391, pride_prejudice.txt:10546
journey--so	dracula.txt:14383
journeying	dracula.txt:13748
journeyman	moby_dick.txt:5086
journeys	moby_dick.txt:15303, dracula.txt:10725
journeys--and	pride_prejudice.txt:7188
journey’s	moby_dick.txt:21653
jove	moby_dick.txt:13609, moby_dick.txt:7656, moby_dick.txt:16771, moby_dick.txt:20878, moby_dick.txt:2147, moby_dick.txt:924, moby_dick.txt:13606, moby_dick.txt:16827
jove’s	moby_dick.txt:13658
jovial	moby_dick.txt:11669
joy	moby_dick.txt:2260, moby_dick.txt:11019, moby_dick.txt:15183, moby_dick.txt:6841, moby_dick.txt:16503, moby_dick.txt:19599, moby_dick.txt:4096, moby_dick.txt:20707, moby_dick.txt:20416, moby_dick.txt:20205, moby_dick.txt:1353, moby_dick.txt:2547, moby_dick.txt:633, moby_dick.txt:2303, moby_dick.txt:2762, moby_dick.txt:17894, dracula.txt:8899, dracula.txt:4011, dracula.txt:15405, dracula.txt:11876, dracula.txt:14944, dracula.txt:3870, dracula.txt:4977, dracula.txt:1774, dracula.txt:12576, dracula.txt:6031, dracula.txt:3163, dracula.txt:4233, dracula.txt:8796, pride_prejudice.txt:11528, pride_prejudice.txt:918, pride_prejudice.txt:6227, pride_prejudice.txt:12485, pride_prejudice.txt:11802, pride_prejudice.txt:1660, pride_prejudice.txt:1656, pride_prejudice.txt:2716, pride_prejudice.txt:11479
joy-childlessness	moby_dick.txt:17898
joyful	moby_dick.txt:13522, moby_dick.txt:7645, moby_dick.txt:2278, pride_prejudice.txt:10726, pride_prejudice.txt:5201
joyfully	pride_prejudice.txt:5553, moby_dick.txt:19006, moby_dick.txt:8574
joyous	moby_dick.txt:12234, moby_dick.txt:20915, moby_dick.txt:16168
joyously	moby_dick.txt:2853, moby_dick.txt:20656, moby_dick.txt:18911, dracula.txt:8209
joyousness—a	moby_dick.txt:20874
juan	moby_dick.txt:8464
juanish	pride_prejudice.txt:390
juba	moby_dick.txt:14772
jubilant	dracula.txt:5406
jubilations	moby_dick.txt:18968
judas	dracula.txt:2060
judea	moby_dick.txt:16323
judge	moby_dick.txt:7470, moby_dick.txt:15485, moby_dick.txt:15843, moby_dick.txt:15475, moby_dick.txt:7651, moby_dick.txt:15457, moby_dick.txt:20755, moby_dick.txt:17641, moby_dick.txt:2376, pride_prejudice.txt:7427, pride_prejudice.txt:4674, pride_prejudice.txt:2650, pride_prejudice.txt:3576, pride_prejudice.txt:9741, pride_prejudice.txt:12111, pride_prejudice.txt:209, pride_prejudice.txt:10631, pride_prejudice.txt:2325, pride_prejudice.txt:8954, pride_prejudice.txt:10588, pride_prejudice.txt:3231, dracula.txt:9195, dracula.txt:7567, dracula.txt:14314, dracula.txt:13632, dracula.txt:11613
judged	pride_prejudice.txt:10833, pride_prejudice.txt:11365, pride_prejudice.txt:7034
judges	moby_dick.txt:2557
judges:—like	moby_dick.txt:21462
